File,System / File Purpose,Extension,Size Bytes,Kind,Parsed Columns,Parsed Formats,Notes
AbState/AbStateInfo.dat,buff/debuff/abnormal state definitions,.dat,1044,Binary/resource/no parsed columns,0,,
AbState/StaArcDmgDown.dat,Sta Arc Dmg Down data/configuration,.dat,3024,Binary/resource/no parsed columns,0,,
AbState/StaCleDefDown.dat,Sta Cle defense Down data/configuration,.dat,3024,Binary/resource/no parsed columns,0,,
AbState/StaCleHold.dat,Sta Cle Hold data/configuration,.dat,1212,Binary/resource/no parsed columns,0,,
AbState/StaDodge.dat,Sta Dodge data/configuration,.dat,3024,Binary/resource/no parsed columns,0,,
AbState/StaHardSkin.dat,Sta Hard Skin data/configuration,.dat,2420,Binary/resource/no parsed columns,0,,
AbState/StaLightDmg.dat,Sta Light Dmg data/configuration,.dat,2420,Binary/resource/no parsed columns,0,,
AbState/StaMagSpdDown.dat,Sta Mag Spd Down data/configuration,.dat,1816,Binary/resource/no parsed columns,0,,
AbState/StaRingShield.dat,Sta Ring Shield data/configuration,.dat,2420,Binary/resource/no parsed columns,0,,
AbState/StaShield.dat,Sta Shield data/configuration,.dat,2420,Binary/resource/no parsed columns,0,,
AbState/StaVine.dat,Sta Vine data/configuration,.dat,1212,Binary/resource/no parsed columns,0,,
AbState.shn,buff/debuff/abnormal state definitions,.shn,227223,Tabular SHN,19,SHN,
AbStateSaveTypeInfo.shn,buff/debuff persistence/save behavior,.shn,312,Tabular SHN,4,SHN,
AccUpGradeInfo.shn,accessory upgrade/enhancement rules,.shn,405852,Tabular SHN,40,SHN,
AccUpgrade.shn,accessory upgrade/enhancement rules,.shn,1348,Tabular SHN,6,SHN,
ActionEffectAbState.shn,buff/debuff/abnormal state definitions,.shn,220,Tabular SHN,3,SHN,
ActionEffectItem.shn,action effects that give/use/change items,.shn,2824,Tabular SHN,3,SHN,
ActionRangeFactor.shn,range/area scaling for actions,.shn,388,Tabular SHN,4,SHN,
ActionViewInfo.shn,visual/display data for actions,.shn,12792,Tabular SHN,10,SHN,
ActiveSkill.shn,active skill definitions,.shn,1883771,Tabular SHN,96,SHN,
ActiveSkillGroup.shn,active skill definitions,.shn,81902,Tabular SHN,2,SHN,
ActiveSkillInfoServer.shn,active skill definitions,.shn,224396,Tabular SHN,19,SHN,
AdminLvSet.shn,Admin level Set data/configuration,.shn,1352,Tabular SHN,2,SHN,
AnnounceData.shn,Announce Data data/configuration,.shn,3944,Tabular SHN,3,SHN,
AreaBMP/ArkAstanica_Skill01_W.bmp,skill definitions and behavior,.bmp,41080,Binary/resource/no parsed columns,0,,
AreaBMP/ArkAstron_Skill02_W.bmp,skill definitions and behavior,.bmp,104760,Binary/resource/no parsed columns,0,,
AreaBMP/ArkAstron_Skill02_W_Test.bmp,skill definitions and behavior,.bmp,104760,Binary/resource/no parsed columns,0,,
AreaBMP/B_Albireo_Skill01_W.bmp,skill definitions and behavior,.bmp,81080,Binary/resource/no parsed columns,0,,
AreaBMP/B_Albireo_Skill02_W.bmp,skill definitions and behavior,.bmp,101080,Binary/resource/no parsed columns,0,,
AreaBMP/Chimera_Skill_W03_2.BMP,skill definitions and behavior,.bmp,6251080,Binary/resource/no parsed columns,0,,
AreaBMP/Eglack_Skill05_W.bmp,skill definitions and behavior,.bmp,491080,Binary/resource/no parsed columns,0,,
AreaBMP/FinalLight.bmp,Final Light data/configuration,.bmp,48064,Binary/resource/no parsed columns,0,,
AreaBMP/KDFargels_DKnight_Skill01_W_G.bmp,skill definitions and behavior,.bmp,81080,Binary/resource/no parsed columns,0,,
AreaBMP/KDFargels_DKnight_Skill02_W_G.bmp,skill definitions and behavior,.bmp,361080,Binary/resource/no parsed columns,0,,
AreaBMP/KDFargels_Skill01_W_g.bmp,skill definitions and behavior,.bmp,251080,Binary/resource/no parsed columns,0,,
AreaBMP/KDFargels_Skill02_W_g.bmp,skill definitions and behavior,.bmp,2251080,Binary/resource/no parsed columns,0,,
AreaBMP/KDFargels_Spearman_Skill01_W.bmp,skill definitions and behavior,.bmp,101080,Binary/resource/no parsed columns,0,,
AreaBMP/LightShot01.bmp,Light Shot 01 data/configuration,.bmp,161080,Binary/resource/no parsed columns,0,,
AreaBMP/LightShot02.bmp,Light Shot 02 data/configuration,.bmp,161080,Binary/resource/no parsed columns,0,,
AreaBMP/LightShot03.bmp,Light Shot 03 data/configuration,.bmp,161080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill05_W.bmp,skill definitions and behavior,.bmp,1121080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill07_W_g.bmp,skill definitions and behavior,.bmp,41080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill07_W_g1.bmp,skill definitions and behavior,.bmp,251080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill07_W_g2.bmp,skill definitions and behavior,.bmp,641080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill07_W_g3.bmp,skill definitions and behavior,.bmp,1001080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_DragonSkill07_W_g4.bmp,skill definitions and behavior,.bmp,1441080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_KingCrabSkill06_W_g.bmp,skill definitions and behavior,.bmp,505080,Binary/resource/no parsed columns,0,,
AreaBMP/SD_KingCrabSkill08_W.bmp,skill definitions and behavior,.bmp,265080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FAvanas_Skill01_W.BMP,skill definitions and behavior,.bmp,884680,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FAvanas_Skill02_W.BMP,skill definitions and behavior,.bmp,1001080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FAvanas_Skill03_W.BMP,skill definitions and behavior,.bmp,1057864,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FCitrie_Skill07_W.bmp,skill definitions and behavior,.bmp,16680,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill04_W.BMP,skill definitions and behavior,.bmp,401080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N.bmp,skill definitions and behavior,.bmp,45664,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N_01.bmp,skill definitions and behavior,.bmp,32280,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N_02.bmp,skill definitions and behavior,.bmp,32280,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N_03.bmp,skill definitions and behavior,.bmp,32280,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N_04.bmp,skill definitions and behavior,.bmp,32280,Binary/resource/no parsed columns,0,,
AreaBMP/SW_FFocalor_Skill05_N_05.bmp,skill definitions and behavior,.bmp,32280,Binary/resource/no parsed columns,0,,
AreaBMP/SW_IFocalor_Skill04_W_01.bmp,skill definitions and behavior,.bmp,41080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_IFocalor_Skill04_W_02.bmp,skill definitions and behavior,.bmp,161080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_IFocalor_Skill04_W_03.BMP,skill definitions and behavior,.bmp,361080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_IFocalor_Skill04_W_04.BMP,skill definitions and behavior,.bmp,641080,Binary/resource/no parsed columns,0,,
AreaBMP/SW_IFocalor_Skill04_W_05.BMP,skill definitions and behavior,.bmp,1001080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Anais_Skill02_W_01.bmp,skill definitions and behavior,.bmp,11080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Anais_Skill02_W_02.bmp,skill definitions and behavior,.bmp,41080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Anais_Skill02_W_03.bmp,skill definitions and behavior,.bmp,91080,Binary/resource/no parsed columns,0,,
AreaBMP/S_FreloanLeg_Skill01_W.bmp,skill definitions and behavior,.bmp,269880,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill01_W_01.bmp,skill definitions and behavior,.bmp,441080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill01_W_02.bmp,skill definitions and behavior,.bmp,441080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill01_W_03.bmp,skill definitions and behavior,.bmp,441080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill01_W_04.bmp,skill definitions and behavior,.bmp,441080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill01_W_05.bmp,skill definitions and behavior,.bmp,441080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Freloan_Skill02_W.bmp,skill definitions and behavior,.bmp,7841080,Binary/resource/no parsed columns,0,,
AreaBMP/S_Varamus_Skill02_W.bmp,skill definitions and behavior,.bmp,21880,Binary/resource/no parsed columns,0,,
AreaBMP/Thumbs.db,Thumbs data/configuration,.db,19456,Binary/resource/no parsed columns,0,,
AreaBMP/WarH_BossRoom.bmp,War H Boss Room data/configuration,.bmp,2891080,Binary/resource/no parsed columns,0,,
AreaSkill.shn,skill definitions and behavior,.shn,6956,Tabular SHN,5,SHN,
AttendReward.shn,Attend Reward data/configuration,.shn,556,Tabular SHN,4,SHN,
AttendSchedule.shn,Attend Schedule data/configuration,.shn,456,Tabular SHN,7,SHN,
BMP.shn,BMP data/configuration,.shn,3596,Tabular SHN,2,SHN,
BRAccUpgrade.shn,accessory upgrade/enhancement rules,.shn,1108,Tabular SHN,6,SHN,
BRAccUpgradeInfo.shn,accessory upgrade/enhancement rules,.shn,1888,Tabular SHN,24,SHN,
BadNameFilter.shn,Bad Name Filter data/configuration,.shn,44814,Tabular SHN,2,SHN,
BelongDice.shn,Belong Dice data/configuration,.shn,111,Tabular SHN,1,SHN,
BelongTypeInfo.shn,Belong Type Info data/configuration,.shn,576,Tabular SHN,7,SHN,
BlockInfo/Adl.aid,Adl data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Adl.shbd,Adl data/configuration,.shbd,7220008,Binary/resource/no parsed columns,0,,
BlockInfo/AdlF.aid,Adl F data/configuration,.aid,476,Binary/resource/no parsed columns,0,,
BlockInfo/AdlF.sbi,Adl F data/configuration,.sbi,3220,Binary/resource/no parsed columns,0,,
BlockInfo/AdlF.shbd,Adl F data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/AdlFH.aid,Adl FH data/configuration,.aid,476,Binary/resource/no parsed columns,0,,
BlockInfo/AdlFH.sbi,Adl FH data/configuration,.sbi,3220,Binary/resource/no parsed columns,0,,
BlockInfo/AdlFH.shbd,Adl FH data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/AdlThorn01.shbd,Adl Thorn 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/AdlVal01.shbd,Adl Val 01 data/configuration,.shbd,7220008,Binary/resource/no parsed columns,0,,
BlockInfo/AlDn01.shbd,Al Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/AlDn02.shbd,Al Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ArkDn01.shbd,Ark Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ArkDn02.shbd,Ark Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate01.bdt,BFGate 01 data/configuration,.bdt,31563,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate01.shbd,BFGate 01 data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate02.bdt,BFGate 02 data/configuration,.bdt,31563,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate02.shbd,BFGate 02 data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate03.shbd,BFGate 03 data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/BFGate04.shbd,BFGate 04 data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/BH_Albi.shbd,BH Albi data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/BH_Cracker.shbd,BH Cracker data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/BH_Helga.shbd,BH Helga data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/B_Albi.shbd,B Albi data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/B_Cracker.shbd,B Cracker data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/BerFrz01.shbd,Ber Frz 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/BerKal01.shbd,Ber Kal 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/BerVale01.shbd,Ber Vale 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Bera.aid,Bera data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Bera.shbd,Bera data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/CemDn01.bdt,Cem Dn 01 data/configuration,.bdt,497511,Binary/resource/no parsed columns,0,,
BlockInfo/CemDn01.shbd,Cem Dn 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/CemDn02.bdt,Cem Dn 02 data/configuration,.bdt,231048,Binary/resource/no parsed columns,0,,
BlockInfo/CemDn02.shbd,Cem Dn 02 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/Croad01.shbd,Croad 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Croad01D.shbd,Croad 01 D data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/DarkCave.shbd,Dark Cave data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/DarkTown.shbd,Dark Town data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/E_Hwin.aid,E Hwin data/configuration,.aid,116,Binary/resource/no parsed columns,0,,
BlockInfo/E_Hwin.shbd,E Hwin data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/E_Olympic.aid,E Olympic data/configuration,.aid,508,Binary/resource/no parsed columns,0,,
BlockInfo/E_Olympic.shbd,E Olympic data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EchoCave.bdt,Echo Cave data/configuration,.bdt,482058,Binary/resource/no parsed columns,0,,
BlockInfo/EchoCave.shbd,Echo Cave data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/Eld.aid,Eld data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Eld.bdt,Eld data/configuration,.bdt,2989260,Binary/resource/no parsed columns,0,,
BlockInfo/Eld.sbi,Eld data/configuration,.sbi,4764,Binary/resource/no parsed columns,0,,
BlockInfo/Eld.shbd,Eld data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EldCem01.bdt,Eld Cem 01 data/configuration,.bdt,419769,Binary/resource/no parsed columns,0,,
BlockInfo/EldCem01.shbd,Eld Cem 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldCem02.bdt,Eld Cem 02 data/configuration,.bdt,416574,Binary/resource/no parsed columns,0,,
BlockInfo/EldCem02.shbd,Eld Cem 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldFor01.bdt,Eld For 01 data/configuration,.bdt,442935,Binary/resource/no parsed columns,0,,
BlockInfo/EldFor01.shbd,Eld For 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl01.bdt,Eld Gbl 01 data/configuration,.bdt,453267,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl01.shbd,Eld Gbl 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl01D.shbd,Eld Gbl 01 D data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl02.aid,Eld Gbl 02 data/configuration,.aid,52,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl02.bdt,Eld Gbl 02 data/configuration,.bdt,254151,Binary/resource/no parsed columns,0,,
BlockInfo/EldGbl02.shbd,Eld Gbl 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri.bdt,Eld Pri data/configuration,.bdt,9738,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri.shbd,Eld Pri data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri01.bdt,Eld Pri 01 data/configuration,.bdt,348993,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri01.shbd,Eld Pri 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri02.bdt,Eld Pri 02 data/configuration,.bdt,272052,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri02.shbd,Eld Pri 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldPri02D.shbd,Eld Pri 02 D data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EldPriDn01.bdt,Eld Pri Dn 01 data/configuration,.bdt,314802,Binary/resource/no parsed columns,0,,
BlockInfo/EldPriDn01.shbd,Eld Pri Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldPriDn02.bdt,Eld Pri Dn 02 data/configuration,.bdt,164538,Binary/resource/no parsed columns,0,,
BlockInfo/EldPriDn02.shbd,Eld Pri Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EldSleep01.bdt,Eld Sleep 01 data/configuration,.bdt,422757,Binary/resource/no parsed columns,0,,
BlockInfo/EldSleep01.shbd,Eld Sleep 01 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/ElfDn01.bdt,Elf Dn 01 data/configuration,.bdt,165978,Binary/resource/no parsed columns,0,,
BlockInfo/ElfDn01.shbd,Elf Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ElfDn02.bdt,Elf Dn 02 data/configuration,.bdt,165978,Binary/resource/no parsed columns,0,,
BlockInfo/ElfDn02.shbd,Elf Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/EventF.shbd,Event F data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/EventF01.shbd,Event F 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle01.bdt,Fbattle 01 data/configuration,.bdt,136134,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle01.shbd,Fbattle 01 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle02.bdt,Fbattle 02 data/configuration,.bdt,15093,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle02.shbd,Fbattle 02 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle03.bdt,Fbattle 03 data/configuration,.bdt,172206,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle03.shbd,Fbattle 03 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Fbattle04.shbd,Fbattle 04 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/FireDn01.bdt,Fire Dn 01 data/configuration,.bdt,104625,Binary/resource/no parsed columns,0,,
BlockInfo/FireDn01.shbd,Fire Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/FireDn02.bdt,Fire Dn 02 data/configuration,.bdt,104625,Binary/resource/no parsed columns,0,,
BlockInfo/FireDn02.shbd,Fire Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ForDn01.bdt,For Dn 01 data/configuration,.bdt,194328,Binary/resource/no parsed columns,0,,
BlockInfo/ForDn01.shbd,For Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/ForDn02.bdt,For Dn 02 data/configuration,.bdt,194328,Binary/resource/no parsed columns,0,,
BlockInfo/ForDn02.shbd,For Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/GBHouse.shbd,house/estate system,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/Gate.shbd,Gate data/configuration,.shbd,32776,Binary/resource/no parsed columns,0,,
BlockInfo/GblDn01.bdt,Gbl Dn 01 data/configuration,.bdt,144738,Binary/resource/no parsed columns,0,,
BlockInfo/GblDn01.shbd,Gbl Dn 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/GblDn02.bdt,Gbl Dn 02 data/configuration,.bdt,144738,Binary/resource/no parsed columns,0,,
BlockInfo/GblDn02.shbd,Gbl Dn 02 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/GoldCave.bdt,Gold Cave data/configuration,.bdt,482058,Binary/resource/no parsed columns,0,,
BlockInfo/GoldCave.shbd,Gold Cave data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT01.bdt,guild rules/data,.bdt,135576,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT01.sbi,guild rules/data,.sbi,11540,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT01.shbd,guild rules/data,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT02.bdt,guild rules/data,.bdt,12636,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT02.sbi,guild rules/data,.sbi,27252,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT02.shbd,guild rules/data,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT03.bdt,guild rules/data,.bdt,171495,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT03.sbi,guild rules/data,.sbi,6708,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT03.shbd,guild rules/data,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT04.sbi,guild rules/data,.sbi,15940,Binary/resource/no parsed columns,0,,
BlockInfo/GuildT04.shbd,guild rules/data,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/IDGate01.shbd,IDGate 01 data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/In_MiniHouse.shbd,estate/minihouse/furniture system,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/In_MiniHouse01.shbd,estate/minihouse/furniture system,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Job1_Dn01.aid,Job 1 Dn 01 data/configuration,.aid,284,Binary/resource/no parsed columns,0,,
BlockInfo/Job1_Dn01.bdt,Job 1 Dn 01 data/configuration,.bdt,67428,Binary/resource/no parsed columns,0,,
BlockInfo/Job1_Dn01.sbi,Job 1 Dn 01 data/configuration,.sbi,2628,Binary/resource/no parsed columns,0,,
BlockInfo/Job1_Dn01.shbd,Job 1 Dn 01 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn01.aid,Job 2 Dn 01 data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn01.bdt,Job 2 Dn 01 data/configuration,.bdt,8631,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn01.sbi,Job 2 Dn 01 data/configuration,.sbi,2620,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn01.shbd,Job 2 Dn 01 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn02.aid,Job 2 Dn 02 data/configuration,.aid,60,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn02.bdt,Job 2 Dn 02 data/configuration,.bdt,418734,Binary/resource/no parsed columns,0,,
BlockInfo/Job2_Dn02.shbd,Job 2 Dn 02 data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/KDAntiHenis.sbi,KDAnti Henis data/configuration,.sbi,18700,Binary/resource/no parsed columns,0,,
BlockInfo/KDAntiHenis.shbd,KDAnti Henis data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDArena.shab,KDArena data/configuration,.shab,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDArena.shbd,KDArena data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDCake.sbi,KDCake data/configuration,.sbi,1620,Binary/resource/no parsed columns,0,,
BlockInfo/KDCake.shab,KDCake data/configuration,.shab,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDCake.shbd,KDCake data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDEddyHill.bdt,KDEddy Hill data/configuration,.bdt,201663,Binary/resource/no parsed columns,0,,
BlockInfo/KDEddyHill.sbi,KDEddy Hill data/configuration,.sbi,18700,Binary/resource/no parsed columns,0,,
BlockInfo/KDEddyHill.shbd,KDEddy Hill data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDEddyHillblock.shbd,KDEddy Hillblock data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDEgg.shbd,KDEgg data/configuration,.shbd,2097160,Binary/resource/no parsed columns,0,,
BlockInfo/KDEnMaze.bdt,KDEn Maze data/configuration,.bdt,104148,Binary/resource/no parsed columns,0,,
BlockInfo/KDEnMaze.sbi,KDEn Maze data/configuration,.sbi,1228,Binary/resource/no parsed columns,0,,
BlockInfo/KDEnMaze.shbd,KDEn Maze data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDFargels.sbi,KDFargels data/configuration,.sbi,62484,Binary/resource/no parsed columns,0,,
BlockInfo/KDFargels.shbd,KDFargels data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDGoldHill.bdt,KDGold Hill data/configuration,.bdt,197379,Binary/resource/no parsed columns,0,,
BlockInfo/KDGoldHill.sbi,KDGold Hill data/configuration,.sbi,114564,Binary/resource/no parsed columns,0,,
BlockInfo/KDGoldHill.shbd,KDGold Hill data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDGreenHill.sbi,KDGreen Hill data/configuration,.sbi,2924,Binary/resource/no parsed columns,0,,
BlockInfo/KDGreenHill.shbd,KDGreen Hill data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDHBat1.bdt,KDHBat 1 data/configuration,.bdt,31437,Binary/resource/no parsed columns,0,,
BlockInfo/KDHBat1.shab,KDHBat 1 data/configuration,.shab,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDHBat1.shbd,KDHBat 1 data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDHDragon.bdt,KDHDragon data/configuration,.bdt,104922,Binary/resource/no parsed columns,0,,
BlockInfo/KDHDragon.shbd,KDHDragon data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDHero.bdt,KDHero data/configuration,.bdt,46647,Binary/resource/no parsed columns,0,,
BlockInfo/KDHero.shbd,KDHero data/configuration,.shbd,131080,Binary/resource/no parsed columns,0,,
BlockInfo/KDHoneying.bdt,KDHoneying data/configuration,.bdt,201663,Binary/resource/no parsed columns,0,,
BlockInfo/KDHoneying.sbi,KDHoneying data/configuration,.sbi,18700,Binary/resource/no parsed columns,0,,
BlockInfo/KDHoneying.shbd,KDHoneying data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
BlockInfo/KDHoneyingHill.shbd,KDHoneying Hill data/configuration,.shbd,524296,Binary/resource/no parsed columns,0,,
